证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
430418.OC,2008,2014-01-24,东吴证券股份有限公司,苏州高新区,通用设备制造业,,2014,1,苏轴股份,79271746.54,25982855.39,87394213.88,59947494.4,2989065.04,15864623.15,1845494.06,5383898.13,,,7536141.38,19429466.13,28937109.82,6.7917,2519490.06,,-4390323.98,2642455.54,-355963.1,,,挂牌前,-5
430489.OC,2008,2014-02-17,国元证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2014,2,佳先股份,33613271.38,15586685.92,32708279,27623439.35,1032957.24,1749409.11,268098.06,3942266.86,,,7867878.27,1244911.78,4951551.82,11.7283,537827.45,38750.64,-2785703.61,-1060695.45,6885766.11,,,挂牌前,-5
430680.OC,2007,2014-04-10,首创证券有限责任公司,非高新产业区,非金属矿物制品业,,2014,4,联兴科技,104512341.56,50503145.38,8353691.77,6470978.43,,1131763.01,-12.93,503145.38,,,11946538.19,,16164849.29,,154851.73,,-8184927.04,-1461163.68,20973496.18,,,挂牌前,-6
430680.OC,2008,2014-04-10,首创证券有限责任公司,非高新产业区,非金属矿物制品业,,2014,4,联兴科技,295266301.9,103305693.44,201066482.3,172778829.25,2558209.82,3873585.81,281201.37,15884744.06,,,73032127.79,1337995.39,169211668.51,7.9468,5979301.19,,-14309938.7,-24299918,88378145.64,,,挂牌前,-5
430707.OC,2008,2014-04-25,国金证券股份有限公司,非高新产业区,非金属矿物制品业,,2014,4,欧神诺,860062903.79,234035583.09,599781829.09,423840120.47,41838815.43,70399255.4,21625519.3,31445217.11,,,19675088.07,117830490.77,280057831.66,3.6562,23041997.9,,-99269895.1,-43089961.61,85638367.39,,,挂牌前,-5
430714.OC,2008,2014-04-30,恒泰证券股份有限公司,非高新产业区,电气机械和器材制造业,,2014,4,奇才股份,,,168000000,,,,,,,,,,,,,,,,,,,挂牌前,-5
430742.OC,2009,2014-05-06,申万宏源证券有限公司,非高新产业区,专业技术服务业,,2014,5,光维通信,114590123.49,62263465.88,209472373.64,158663031.84,2419068.11,20271758.05,-191092.55,21647055.72,724070.19,20922985.53,7082973.44,33873728.4,23805011.83,18.8909,1433400,,-13641000,-6927800,4472000,,,挂牌前,-5
830849.OC,2007,2014-07-11,中信建投证券股份有限公司,非高新产业区,专用设备制造业,,2014,7,平原非标,116537035.15,34505260.97,101864055.48,73256980.75,5640,7077923.47,573816.54,12565883.03,,,13968790.52,29174566.5,4303653.84,10.7827,1593528.52,,-4777203.4,63993348.49,-61467894.11,,,挂牌前,-7
830849.OC,2008,2014-07-11,中信建投证券股份有限公司,非高新产业区,专用设备制造业,,2014,7,平原非标,160200869.74,48815099.22,163896153.46,130461147.21,343239.91,9880512.63,2436928.26,13612569.4,,,-11200799.97,35433952.91,33383172.97,9.8379,1259779.46,,-7057216.88,-2264196.75,-18433198.94,,,挂牌前,-6
830849.OC,2009,2014-07-11,中信建投证券股份有限公司,非高新产业区,专用设备制造业,,2014,7,平原非标,174305900.97,69170286.48,183452800.06,134848904.37,490952.73,15311123.28,4287361.5,20355187.26,,,1754264.31,56251609.18,37777872.48,12.1703,2403451.42,,260029.68,-6198821.91,-26623116.99,,,挂牌前,-5
830937.OC,2009,2014-08-11,财富证券有限责任公司,长沙高新区,通用设备制造业,,2014,8,信达智能,40079406.04,18775121.09,13517916.81,11612783.65,522460.15,1751098.07,63723.65,-952522.05,,,-20250154.74,6930580.12,2555009.91,-2.3766,,,,,,,,挂牌前,-5
830978.OC,2007,2014-08-08,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,8,先临三维,13746368.18,11304952.9,12159487.52,5854642.91,764278.75,1318132.27,60202.45,4264389.54,1265447.9,2998941.64,-352777.23,1271415.42,458151.07,31.0219,,,,,,,,挂牌前,-5
831006.OC,2009,2014-08-19,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,久易农业,74548563.2,42542101.29,72638473.19,53298203.43,3291908.04,3577196.87,-53327.02,10528700.82,,,-15046544.22,12860819.63,13432085.5,14.1233,786483.67,,-11244822.21,-16903217.43,1432666.88,,,挂牌前,-5
831029.OC,2009,2014-08-29,申万宏源证券有限公司,非高新产业区,农、林、牧、渔服务业,,2014,8,银丰棉花,1542622014.85,98079103.94,1922614572.44,1823319723.3,29220665.24,24561752.45,28647842.06,26686243.05,684538.26,26001704.79,-4511069.78,37144628.49,117852966.16,1.7202,,,,,,,,挂牌前,-5
831039.OC,2007,2014-08-19,海通证券股份有限公司,非高新产业区,专业技术服务业,,2014,8,国义招标,349989148.95,71632845.93,208840370.97,159764395.2,14487766.14,5729832.52,-3287341.13,19346727.13,306295.87,19040400,-104454617.17,8454718.23,16508264.55,5.5278,446600,162500,-15805600,-113168400,3799600,,,挂牌前,-5
831074.OC,2007,2014-08-20,首创证券有限责任公司,非高新产业区,通用设备制造业,,2014,8,佳力科技,435728957.8,157049688.44,229040858.24,168909169.58,9373540.54,23323932.9,12485247.05,14092991.36,4117700,9975300,8536000.4,81487075.3,168024797.16,3.2344,14940388.02,,-14320831.74,7380055.66,-27888502.7,,,挂牌前,-6
831074.OC,2008,2014-08-20,首创证券有限责任公司,非高新产业区,通用设备制造业,,2014,8,佳力科技,577102083.93,229106345.44,383956914.19,280302022.09,16767766.36,24537609.78,13230701.02,44265476,3333362.54,40932113.46,85108090.64,102757862.75,162266747.95,8.5848,15936200,,-61407000,-20754600,86969600,,,挂牌前,-5
831099.OC,2009,2014-08-29,东方花旗证券有限公司,非高新产业区,房屋建筑业,,2014,8,维泰股份,823501976.96,239607021.21,649575217.61,507705996.45,,37310425.5,3799234.63,52080212.98,,,-27975938.24,60885680.44,52190750.14,6.4426,8469029.35,568531.07,-262576135.78,-37944830.2,197988915.87,,,挂牌前,-5
831125.OC,2008,2014-08-29,广州证券股份有限公司,非高新产业区,仪器仪表制造业,,2014,8,欧安电气,28753566.52,10413596.68,34112578.67,24271792.66,942749.97,1078638.33,156579.81,6329579.02,,,5311369.77,5369752.67,536580.27,22.0132,177984.26,,-4083559.69,507122.43,2208958.19,,,挂牌前,-6
831125.OC,2009,2014-08-29,广州证券股份有限公司,非高新产业区,仪器仪表制造业,,2014,8,欧安电气,49723315.92,21614828.29,39448180.33,29502900.94,1434491.86,1847161.58,358781.03,4501231.61,,,7649926.29,8193637.68,1491851.19,11.4715,263361.26,,-4766962.3,1740218.08,5491712.72,,,挂牌前,-5
831131.OC,2007,2014-09-02,海通证券股份有限公司,非高新产业区,黑色金属矿采选业,,2014,9,兴宏泰,473095097.03,253746724.71,312882283.21,145041333.55,55379305.3,19259271.25,922276.17,64882563.26,-322900,65205400,35821985.77,10325518.19,80530951.81,14.8283,,,,,,,,挂牌前,-5
831171.OC,2009,2014-10-08,广发证券股份有限公司,非高新产业区,食品制造业,,2014,10,海纳生物,57312654.78,18991657.87,90743309.53,69392664.94,7721018.55,5893801.63,553625.83,7115772.17,,,-10371525.95,22978174.69,5300503.46,12.4157,,,,,,,,挂牌前,-5
831289.OC,2008,2014-11-07,西南证券股份有限公司,非高新产业区,铁路、船舶、航空航天和其他运输设备制造业,,2014,11,丰泽股份,47714800,31392300,17723500,,,,,77300,,,-10620000,,,0.162,,,,,,,,挂牌前,-6
831289.OC,2009,2014-11-07,西南证券股份有限公司,非高新产业区,铁路、船舶、航空航天和其他运输设备制造业,,2014,11,丰泽股份,65869800,32017200,51230300,,,,,624900,,,5750700,,,1.1003,,,,,,,,挂牌前,-5
831387.OC,2007,2014-12-02,中泰证券股份有限公司,非高新产业区,专用设备制造业,,2014,12,华特磁电,,,260220000,,,,,,,,,,,,,,,,,,,挂牌前,-7
831387.OC,2008,2014-12-02,中泰证券股份有限公司,非高新产业区,专用设备制造业,,2014,12,华特磁电,,,317750000,,,,,,,,,,,,,,,,,,,挂牌前,-6
831387.OC,2009,2014-12-02,中泰证券股份有限公司,非高新产业区,专用设备制造业,,2014,12,华特磁电,,,393750000,,,,,,,,,,,,,,,,,,,挂牌前,-5
831434.OC,2009,2014-12-30,长城证券股份有限公司,非高新产业区,专用设备制造业,,2014,12,巨创计量,21584805.43,4914857.91,13984902.48,9969746.98,1749195.08,2210444.92,-1111.86,-327318.56,,,-1953946.07,4506364.28,1946674.94,-1.5164,359287.08,,-5828688.56,-529071.48,4018321.91,,,挂牌前,-5
831628.OC,2005,2014-12-31,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2014,12,西部超导,291776198.35,146193286.28,139739275.05,106151907.22,1497523.06,11879050.81,3769515.51,16486775.18,,,,31128492.17,77154316.38,,,,,,,2010-03-11,2005-12-31,挂牌前,-9
831628.OC,2006,2014-12-31,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2014,12,西部超导,520867145.83,162099590.92,288793600.68,234958648.24,3288967.75,15271881.9,8395053.47,28106304.64,,,-6708576.39,41776637.97,140714182.43,6.9173,6400315.62,3440111.78,-126394859.15,-14437209.41,83509263.61,2010-03-11,2006-12-31,挂牌前,-8
831628.OC,2007,2014-12-31,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2014,12,西部超导,593224046.58,292404553.38,377636565.04,349020864.54,8155046.22,20069652.83,12123480.1,33295811.97,,,41455083.46,58991335.86,222150971.53,5.9772,9738368.11,,-7083584.96,-23317118.31,11374075.89,2010-03-11,2007-12-31,挂牌前,-7
831628.OC,2008,2014-12-31,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2014,12,西部超导,727553381.43,307266354.33,390426870.84,355957260.06,7021702.75,27062515.82,13303316.82,37384800.95,,,5424979.86,89744107.89,252627265.14,5.661,12511480.45,,-60380092.01,-16844702.08,13712065.86,2010-03-11,2008-12-31,挂牌前,-6
831628.OC,2009,2014-12-31,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2014,12,西部超导,1089747683.07,329362751.55,315577716.68,193047969.71,6187713.31,32943378.9,16069138.7,59231443.53,,,185824351.77,142419811.11,311419388.76,6.5186,15517451.26,,-26223938.82,-80501941.38,195651365.94,2010-04-19,2009-12-31,挂牌前,-5
831687.OC,2008,2015-01-15,新时代证券股份有限公司,非高新产业区,皮革、毛皮、羽毛及其制品和制鞋业,,2015,1,亨达股份,388526733.91,194416612.33,303475834.99,185952563.48,9541033.3,25224464.7,9508594.35,69355495.86,344296.65,69011199.21,36171505.37,59451055.36,55223435.67,17.8509,,,,,,,,挂牌前,-5
831730.OC,2009,2015-02-17,方正证券股份有限公司,非高新产业区,医药制造业,,2015,2,亚诺生物,154093866.75,32878618.24,132233582.98,100651444.84,7688577.2,10138384.3,6755983.43,4940151.19,,,5927859.51,21342160.03,66132254.37,,5748772.23,39999.96,-3247228.78,5678405.14,-14032295.72,,,挂牌前,-5
831741.OC,2009,2015-01-22,长江证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,1,信音电子,545146032.92,147459081.29,576046073.4,418845524.28,40585820.59,35176346.15,5337549.8,60886476.11,4240049.27,56646426.84,25702424.86,248172770.09,148404784.72,11.8732,,,,,,,,挂牌前,-5
831844.OC,2007,2015-02-03,财达证券有限责任公司,非高新产业区,电气机械和器材制造业,,2015,2,会友线缆,33823100,19582900,,,,,,-417100,,,-1115400,,,-1.2332,,,,,,,,挂牌前,-7
831844.OC,2008,2015-02-03,财达证券有限责任公司,非高新产业区,电气机械和器材制造业,,2015,2,会友线缆,81962600,46940000,120786700,,,,,7357100,,,-4830600,,,12.7081,,,,,,,,挂牌前,-6
831844.OC,2009,2015-02-03,财达证券有限责任公司,非高新产业区,电气机械和器材制造业,,2015,2,会友线缆,101873219.36,93917190.17,132992223.08,116251747.95,2081947.71,2734242.79,905044.89,13458385.8,,,-2717455.9,21992136.12,29641646.46,14.6417,,,,,,,,挂牌前,-5
831866.OC,2008,2015-02-02,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,2,蔚林股份,155872416.59,80178616.5,258270161.13,198054267.35,7167919.87,10005845.83,2770838.24,22480319.18,211800,22268600,36776291,8648727.99,85467009.27,21.5979,,,,,,,,挂牌前,-5
831899.OC,2008,2015-02-04,中泰证券股份有限公司,非高新产业区,商务服务业,,2015,2,山东再担,441744362.54,401790539.44,,,16686361.4,,,-12309294.42,,,-4657115.88,,24643591.82,-2.5159,1591966.83,588670.34,,-21092540.41,-5986871.91,,,挂牌前,-6
831899.OC,2009,2015-02-04,中泰证券股份有限公司,非高新产业区,商务服务业,,2015,2,山东再担,1023500014.24,978515447.84,,,19623433.69,,,16724908.4,,,29488208.46,,31933227.49,2.452,1905701.73,403163.99,27274,5336915.52,813357.69,,,挂牌前,-5
831928.OC,2007,2015-02-03,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,2,开泰石化,285919000,144475000,342873500,,,,,22989300,,,55111100,,,8.0325,,,,,,,,挂牌前,-7
831928.OC,2008,2015-02-03,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,2,开泰石化,338098032.17,144501304.52,394015798.74,360332264.58,9463912.27,18496533.5,7477870.82,26264.23,,,39007906.54,7549964.48,157005755.16,0.0026,13052850.15,4594017.12,6355171.98,-2610564.72,14277890.06,,,挂牌前,-6
831928.OC,2009,2015-02-03,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,2,开泰石化,448092133.25,154851277.8,397711895.35,326649020.41,19373592.13,31418010.35,6309604.81,10349973.28,,,69722186.59,18707183.48,264084717.07,2.6277,15196323.18,4594017.12,25029290.65,1911993.16,4623531.82,,,挂牌前,-5
831934.OC,2009,2015-02-16,东吴证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,2,宇迪光学,124715151.76,32790822.9,128487271.69,109292762.11,3340551.03,7546979.28,2909873.14,1460108.52,,,14206036.53,17616039.36,52015110.4,1.4922,,,,,,,,挂牌前,-5
832032.OC,2006,2015-03-06,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,3,青晨科技,45241331.86,25954324.37,74177599.41,44586060.18,5275075.35,2268456.6,262509.89,20504277.45,6383648.18,14120629.27,5672841.49,21740525.11,8661504.12,45.322,,,,,,,,挂牌前,-5
832126.OC,2007,2015-03-16,新时代证券股份有限公司,非高新产业区,医药制造业,,2015,3,康乐药业,352760398.93,109103463.68,318821220.5,239997330.74,17664947.63,19278357.9,8817929.25,22840615.57,2161300,20679300,31720195.85,56608701.86,88295779.07,6.4748,,,,,,,,挂牌前,-5
832399.OC,2007,2015-05-21,国联证券股份有限公司,非高新产业区,道路运输业,,2015,5,宁波公运,,,1221000000,,,,,,,,,,,,,,,,,,,挂牌前,-8
832399.OC,2008,2015-05-21,国联证券股份有限公司,非高新产业区,道路运输业,,2015,5,宁波公运,,,1314000000,,,,,,,,,,,,,,,,,,,挂牌前,-7
832399.OC,2009,2015-05-21,国联证券股份有限公司,非高新产业区,道路运输业,,2015,5,宁波公运,,,1414000000,,,,,100680000,,,,,,,,,,,,,,挂牌前,-6
832399.OC,2010,2015-05-21,国联证券股份有限公司,非高新产业区,道路运输业,,2015,5,宁波公运,,,1517830000,,,,,121290000,,,,,,,,,,,,,,挂牌前,-5
832474.OC,2009,2015-07-21,东兴证券股份有限公司,非高新产业区,专用设备制造业,,2015,7,卓越鸿昌,111235168.99,81528302.18,102871397.35,51988262.46,7603367.28,5143013.42,196425.08,38304436.69,592898.36,37711538.33,34025659.42,5696955.72,37263316.07,34.4355,1978400,,-74600,-3047900,-3735600,,,挂牌前,-6
832474.OC,2010,2015-07-21,东兴证券股份有限公司,非高新产业区,专用设备制造业,,2015,7,卓越鸿昌,160638576.26,122991604.99,136856074.3,70230914.43,10593752.47,8376931.78,540428.06,41463302.81,1253060.29,40210242.52,30083031.42,16569766.92,56085840.78,30.5019,3227300,,-6263600,-13420300,3686100,,,挂牌前,-5
832482.OC,2010,2015-05-18,江海证券有限公司,非高新产业区,农业,,2015,5,菁茂农业,36046491.49,23913455.49,37339429.95,29752762.97,,2383513.85,874611.52,8647414.46,,,5465054.33,,12751841.97,23.9896,,,,,,,,挂牌前,-5
832498.OC,2008,2015-06-19,中国国际金融股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,明源软件,42747278.26,32976959.58,52236442.88,993870.67,16962527.92,25339796.14,-76230.83,4408806.02,-7005084.02,11413890.04,11340545.19,2599140.04,3757918.3,10.3137,,,,,,,,挂牌前,-6
832498.OC,2009,2015-06-19,中国国际金融股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,明源软件,63011983.82,45018530.85,70215162.29,2309827.49,18980040.82,34075592.02,-150709.32,18041571.27,1502322.89,16539248.38,15390484.16,16495961.27,3718200.86,34.1182,,,,,,,,挂牌前,-5
832528.OC,2008,2015-05-29,长城证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,斯迈柯,247959224.65,68335156.87,144406290.61,108349487.56,3599732.19,15572479.31,7292577.83,6214934.47,292931.7,5922002.77,36086864.64,14995273.25,45384747.6,2.5064,2730700,,-14541400,28610300,3816700,,,挂牌前,-6
832528.OC,2009,2015-05-29,长城证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,斯迈柯,260806598.47,77054064.37,185219502.65,140778190.4,3822002.07,19862441.87,4061955.37,13718907.5,468315.36,13250592.14,37262600.61,23937779.3,70641818.74,5.393,4300400,,11548800,-17948600,21242500,,,挂牌前,-5
832537.OC,2009,2015-06-03,民生证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,洁华控股,491023740.51,107900230.55,374841142.62,300710067.22,6233893.04,31959464.88,2035347.65,27117010.83,1050253.15,26066757.68,98342699.45,64962312.03,94493767.74,5.6646,7371700,41100,3131800,-6170500,57039000,,,挂牌前,-6
832537.OC,2010,2015-06-03,民生证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,洁华控股,528328947.04,145056482.22,437567149.1,343463656.79,7817370.11,40306501.12,761606.92,37556252.67,-493113.94,38049366.61,3602420.62,83840162.35,145084719.5,7.3714,8668500,118200,2660100,-51963100,-14600,,,挂牌前,-5
832568.OC,2010,2015-06-17,东北证券股份有限公司,非高新产业区,通用设备制造业,,2015,6,阿波罗,255530000,,140660000,,,,,,,,,,,,,,,,,,,挂牌前,-5
832598.OC,2010,2015-06-10,西南证券股份有限公司,非高新产业区,专业技术服务业,,2015,6,大野创意,19125334.72,11096616.77,9229321,5499381.04,335253.32,2114130.17,-6314.76,430431.64,,,248835.96,12664846.54,650835.79,2.2506,202859.27,12000,,8928313.91,-9459178.35,,,挂牌前,-5
832675.OC,2007,2015-07-01,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,福达合金,,,684480000,,,,,,,,,,,,,,,,,,,挂牌前,-8
832675.OC,2008,2015-07-01,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,福达合金,,,581620000,,,,,,,,,,,,,,,,,,,挂牌前,-7
832675.OC,2009,2015-07-01,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,福达合金,,,790000000,,,,,,,,,,,,,,,,,,,挂牌前,-6
832675.OC,2010,2015-07-01,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,福达合金,,,1058550000,,,,,,,,,,,,,,,,,,,挂牌前,-5
832715.OC,2005,2015-07-15,中信证券股份有限公司,大连高新区,软件和信息技术服务业,,2015,7,华信股份,398686988.3,285270079.5,353330032.98,226364296.24,1603896.78,51931116.28,3779747.17,83259159.62,10207643.42,73051516.2,84372386.74,39112404.11,67261413.08,20.7365,,,,,,,,挂牌前,-5
832821.OC,2009,2015-07-22,国金证券股份有限公司,非高新产业区,食品制造业,,2015,7,金丹科技,,,1890210000,,,,,,,,,,,,,,,,,,,挂牌前,-5
832870.OC,2010,2015-07-23,华龙证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,7,博浪股份,28167758.2,8768260.14,37395495.73,32689174.91,731571.42,1388833.68,1264106.53,616996.94,,,-2389066.98,745122.83,2544732.98,2.1904,228049.93,,-155686.11,-13877021.48,10437372.91,,,挂牌前,-5
832910.OC,2008,2015-07-29,国泰君安证券股份有限公司,非高新产业区,农副食品加工业,,2015,7,伊赛牛肉,38504784.04,8943673.34,74800010.43,,,,,3456569.17,,,,,,8.977,,,,,,,,挂牌前,-6
832910.OC,2009,2015-07-29,国泰君安证券股份有限公司,非高新产业区,农副食品加工业,,2015,7,伊赛牛肉,62151554.51,15606424.21,86627928.96,75501235.58,376300.32,2181864.27,1460407.37,6603330.87,,,7494785.52,4018569.12,26661305.66,13.1205,1575385.03,,409672.3,-8096355.19,4604019.6,,,挂牌前,-5
833081.OC,2006,2015-07-28,国海证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,7,顺博合金,110579991,96891878.88,845838865.57,839498238.09,1626426.65,3159069.19,2690791.61,14722728.48,,,,29594617.59,10390404.32,13.3141,,,,,,,,挂牌前,-9
833081.OC,2007,2015-07-28,国海证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,7,顺博合金,214242098.56,146762060.22,1103937080.39,1083396427.63,1320038.45,3397468.04,2220885.48,22182399.45,,,-8794958.73,83850325.05,19541771.87,13.6582,,,,,,,,挂牌前,-8
833081.OC,2008,2015-07-28,国海证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,7,顺博合金,375139609.63,222982067.31,1212864628.24,1183161174.16,3556040.62,4282748,5074064.68,24863084.47,,,48330593.32,86745744.56,20242433.62,10.3431,,,,,,,,挂牌前,-7
833081.OC,2009,2015-07-28,国海证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,7,顺博合金,631078731.23,246318382.52,1272150392.45,1263449134.7,3749493.67,6898661.94,11237053.75,46815543.45,,,129352032.94,136102407.47,18897593.74,6.0236,,,,,,,,挂牌前,-6
833081.OC,2010,2015-07-28,国海证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,7,顺博合金,773101111.84,282065399.54,1578977283.97,1530611405.4,3783454.26,8325897.34,17722570.1,35810878.2,,,49119726.19,196695738.26,18641786.37,5.1335,,,,,,,,挂牌前,-5
